0,3.41,4.75,2.17,1092.06,1475.82,809.77
1,2.53,4.4,0.79,1083.8,1391.5,809.77
0,3.47,4.77,2.17,1147.28,1475.82,809.77
1,2.84,4.95,0.79,1174.3,1475.82,816.54
0,3.66,4.77,2.17,1097.88,1456.42,816.54
1,3.35,4.95,0.79,1112.26,1391.5,816.54
0,3.13,4.77,2.17,1165.34,1475.82,809.77
1,3.28,4.95,0.79,1104.17,1456.42,931.27
0,3.36,4.77,2.43,1058.35,1332.71,809.77
1,2.71,4.33,0.79,1256.46,1475.82,809.77
0,3.26,4.46,2.43,1085.0,1456.42,816.54
1,3.32,4.95,1.26,1161.36,1475.82,816.54
0,3.57,4.77,2.17,1128.75,1475.82,816.54
1,3.05,4.95,0.79,1013.72,1391.5,809.77
0,3.37,4.77,2.17,1080.65,1391.5,816.54
1,3.29,4.95,0.79,1154.54,1456.42,816.54
0,3.25,4.77,2.17,1180.09,1475.82,809.77
1,2.82,4.95,0.79,1169.24,1456.42,905.56
0,3.33,4.77,2.17,1212.16,1456.42,931.27
1,3.0,4.95,0.79,1022.86,1391.5,809.77
0,3.38,4.77,2.17,1158.72,1475.82,816.54
1,3.33,4.95,0.79,1220.66,1475.82,931.27
0,3.48,4.77,2.46,1125.43,1456.42,809.77
1,3.28,4.95,0.79,1027.49,1391.5,809.77
0,3.81,4.77,2.43,1061.33,1198.55,931.27
1,3.49,4.95,1.91,1285.95,1475.82,816.54
0,2.97,4.46,2.17,1083.53,1475.82,809.77
1,3.08,4.95,1.26,1152.04,1456.42,953.51
0,3.49,4.75,2.43,1105.89,1456.42,809.77
1,2.95,4.95,0.79,1040.72,1391.5,809.77
0,3.6,4.91,1.2,1272.43,1454.41,894.78
1,2.8,4.58,1.1,1266.08,1451.32,815.85
0,3.42,4.91,2.34,1170.18,1361.67,815.85
1,2.99,4.81,1.2,1320.55,1454.41,1134.65
0,3.31,4.91,1.2,1242.68,1361.67,894.78
1,2.87,4.81,1.1,1160.33,1361.67,815.85
0,3.19,4.91,1.2,1276.58,1454.41,894.78
1,2.8,4.81,1.1,1242.26,1454.41,894.78
0,3.04,4.91,1.97,1233.95,1451.32,815.85
1,2.87,4.81,1.1,1242.23,1451.32,815.85
0,3.28,4.91,1.2,1334.37,1454.41,894.78
1,2.74,4.2,1.1,1187.9,1361.67,815.85
0,3.64,4.91,1.2,1145.11,1454.41,815.85
1,2.58,3.94,1.1,1269.46,1375.54,1057.72
0,3.66,4.91,2.51,1280.41,1451.32,894.78
1,3.08,4.81,1.1,1237.09,1454.41,815.85
0,3.41,4.91,1.2,1253.13,1454.41,815.85
1,3.24,4.81,1.2,1288.39,1454.41,815.85
0,3.74,4.91,1.97,1172.08,1451.32,815.85
1,2.45,4.58,1.1,1250.64,1451.32,894.78
0,3.58,4.91,1.2,1214.74,1454.41,815.85
1,2.73,4.81,1.1,1231.07,1454.41,815.85
0,3.41,4.91,1.2,1262.72,1454.41,815.85
1,2.65,4.81,1.2,1218.42,1454.41,815.85
0,3.62,4.91,1.2,1228.58,1454.41,815.85
1,2.74,4.81,1.1,1203.71,1454.41,815.85
0,3.35,4.91,1.2,1286.11,1454.41,894.78
1,2.85,4.58,1.1,1254.12,1451.32,894.78
0,3.65,4.91,1.2,1212.65,1375.54,894.78
1,3.27,4.81,1.2,1232.82,1451.32,815.85
0,3.38,4.91,1.2,1310.69,1454.41,894.78
1,2.9,4.81,1.1,1130.77,1454.41,815.85
0,3.47,4.91,1.2,1197.67,1454.41,815.85
1,2.84,4.58,1.1,1227.06,1451.32,815.85
0,3.46,4.91,1.97,1275.62,1361.67,894.78
1,3.13,4.81,1.2,1185.35,1355.99,894.78
0,3.29,4.91,1.2,1282.11,1454.41,815.85
1,2.25,3.94,1.1,1242.72,1451.32,894.78
0,3.28,4.91,1.97,1239.28,1451.32,894.78
1,2.9,4.81,1.1,1186.94,1375.54,815.85
0,3.37,4.91,1.2,1195.54,1454.41,815.85
1,2.83,4.58,1.1,1232.49,1375.54,1057.72
0,3.53,4.91,2.34,1350.02,1451.32,1228.5
1,2.66,4.81,1.1,1158.09,1357.87,815.85
0,3.27,4.91,1.2,1271.57,1454.41,815.85
1,2.27,4.2,1.1,1258.79,1375.54,815.85
0,3.27,4.91,1.2,1228.48,1375.54,894.78
1,2.6,4.81,1.1,1212.56,1361.67,894.78
0,3.08,4.97,1.03,1251.42,1484.35,962.9
1,2.64,4.92,0.53,1278.44,1457.73,1014.93
0,2.91,4.97,1.03,1152.5,1457.73,861.06
1,3.24,4.92,1.34,1310.4,1484.35,962.9
0,3.15,4.72,1.03,1169.92,1457.73,861.06
1,2.91,4.92,0.53,1209.74,1457.73,1081.01
0,2.72,4.72,1.03,1202.43,1484.35,962.9
1,2.7,4.92,0.53,1327.53,1484.35,1120.12
0,3.54,4.97,1.03,1189.94,1411.94,861.06
1,3.07,4.92,0.53,1216.86,1457.73,861.06
0,3.12,4.97,1.03,1351.8,1484.35,1014.93
1,3.06,4.92,1.33,1276.22,1457.73,861.06
0,2.91,4.72,1.03,1262.25,1484.35,962.9
1,2.72,4.92,0.53,1258.07,1484.35,962.9
0,3.18,4.97,1.47,1208.94,1484.35,861.06
1,3.32,4.92,1.34,1158.38,1484.35,962.9
0,3.2,4.72,1.03,1249.9,1484.35,861.06
1,2.97,4.92,0.53,1250.46,1439.88,861.06
0,3.15,4.97,1.03,1168.17,1457.73,861.06
1,2.94,4.92,0.53,1271.42,1484.35,861.06
0,2.78,4.72,1.47,1174.76,1484.35,861.06
1,2.99,4.92,0.53,1236.61,1484.35,1014.93
0,3.1,4.97,1.03,1274.19,1484.35,1014.93
1,2.94,4.29,0.53,1266.07,1484.35,861.06
0,3.06,4.97,1.47,1266.13,1484.35,962.9
1,2.82,4.92,0.53,1239.47,1484.35,962.9
0,3.04,4.97,1.47,1211.77,1457.73,962.9
1,3.4,4.23,2.62,1252.41,1484.35,1014.93
0,2.72,4.97,1.03,1256.55,1484.35,1014.93
1,2.73,4.92,0.53,1301.48,1457.73,1081.01
0,3.31,4.97,1.47,1222.58,1484.35,861.06
1,3.09,4.92,0.53,1269.54,1484.35,962.9
0,2.99,4.97,1.03,1235.98,1457.73,861.06
1,3.07,4.92,0.53,1205.15,1439.88,861.06
0,2.5,4.72,1.03,1248.23,1484.35,861.06
1,2.66,4.92,0.53,1232.25,1457.73,861.06
0,3.48,4.97,1.47,1240.65,1484.35,861.06
1,3.35,4.92,0.53,1238.31,1484.35,962.9
0,2.81,4.97,1.03,1191.72,1484.35,962.9
1,2.91,4.92,1.33,1250.84,1484.35,861.06
0,2.46,4.72,1.03,1276.14,1484.35,861.06
1,2.93,4.92,0.53,1243.9,1439.88,861.06
0,3.11,4.72,1.47,1296.64,1439.88,1124.97
1,2.81,4.29,0.53,1293.8,1484.35,1014.93
0,3.71,4.97,1.47,1242.89,1484.35,861.06
1,3.17,4.92,1.33,1212.02,1457.73,861.06
0,2.72,4.97,1.03,1217.24,1457.73,1014.93
1,2.89,4.92,0.53,1160.97,1457.73,861.06
0,3.41,4.99,1.27,1200.1,1472.78,817.75
1,2.88,4.91,0.73,1220.69,1472.78,865.82
0,3.27,4.99,1.27,1236.37,1472.78,817.75
1,2.5,4.67,0.73,1196.87,1472.78,955.87
0,3.16,4.99,1.72,1140.08,1472.78,865.82
1,3.03,4.91,0.78,1310.23,1472.78,1047.8
0,3.04,4.99,1.27,1165.59,1427.47,817.75
1,2.72,4.67,0.73,1085.97,1416.04,817.75
0,3.95,4.99,2.37,1326.92,1472.78,1099.56
1,3.1,4.91,0.73,1188.84,1472.78,955.87
0,3.03,4.99,1.27,1281.63,1427.47,955.87
1,2.73,4.91,0.73,1187.77,1472.78,817.75
0,3.47,4.99,1.27,1140.96,1472.78,817.75
1,3.32,4.91,0.73,1266.77,1427.47,817.75
0,3.27,4.99,1.27,1214.85,1472.78,817.75
1,2.59,4.67,0.73,1206.61,1472.78,1047.8
0,3.55,4.93,1.27,1231.02,1472.78,955.87
1,3.21,4.91,0.78,1157.25,1472.78,817.75
0,3.68,4.99,1.72,1144.27,1472.78,865.82
1,2.76,4.91,0.78,1271.18,1472.78,1047.8
0,2.94,4.99,1.27,1313.74,1472.78,1066.07
1,2.59,4.91,0.73,1294.75,1472.78,1047.8
0,3.08,4.99,1.27,1219.59,1472.78,955.87
1,3.01,4.91,0.73,1231.42,1472.78,955.87
0,3.05,4.67,1.27,1219.3,1472.78,865.82
1,2.66,4.91,0.78,1198.91,1427.47,817.75
0,3.41,4.93,1.27,1182.67,1472.78,817.75
1,3.56,4.91,0.78,1216.15,1416.04,817.75
0,3.4,4.99,1.72,1193.38,1416.04,817.75
1,2.92,4.91,0.73,1182.95,1472.78,817.75
0,3.42,4.99,1.27,1191.39,1416.04,865.82
1,3.0,4.91,0.73,1147.4,1378.59,817.75
0,3.69,4.99,1.72,1162.23,1472.78,817.75
1,2.76,4.91,0.73,1188.26,1427.47,817.75
0,3.14,4.99,1.27,1263.69,1472.78,865.82
1,2.77,4.91,0.73,1191.05,1472.78,865.82
0,3.86,4.99,1.85,1198.8,1472.78,865.82
1,3.04,4.91,0.73,1131.61,1472.78,817.75
0,3.47,4.99,1.27,1185.08,1472.78,817.75
1,2.51,4.91,0.73,1189.66,1416.04,865.82
0,2.95,4.99,1.27,1161.22,1427.47,817.75
1,2.85,4.91,0.73,1182.14,1427.47,865.82
0,2.97,4.93,1.27,1184.57,1472.78,955.87
1,3.2,4.91,0.73,1259.75,1472.78,955.87
0,3.54,4.93,1.27,1276.18,1472.78,865.82
1,3.07,4.91,0.73,1121.03,1416.04,817.75
0,3.48,4.99,1.27,1271.22,1472.78,955.87
1,2.96,4.91,0.78,1260.42,1472.78,1047.8
0,3.03,4.87,1.14,1083.61,1409.72,888.52
1,2.91,4.69,1.34,1103.45,1278.84,892.31
0,3.17,4.87,1.14,1122.93,1409.72,888.52
1,2.76,4.69,1.11,1111.11,1409.72,888.52
0,3.04,4.8,1.14,1124.73,1409.72,888.52
1,3.1,4.69,1.34,1088.45,1278.84,888.52
0,3.31,4.87,1.47,1161.13,1409.72,892.31
1,2.74,4.69,1.11,1119.34,1243.1,888.52
0,3.71,4.87,1.14,1098.27,1243.1,892.31
1,2.72,4.69,1.11,1062.5,1229.15,888.52
0,3.16,4.87,1.47,1068.85,1278.84,892.31
1,2.7,4.69,1.34,1148.97,1409.72,892.31
0,3.42,4.66,1.47,1127.93,1278.84,987.99
1,3.26,4.69,1.91,1016.61,1229.15,888.52
0,3.19,4.87,1.14,1081.81,1409.72,888.52
1,2.56,4.69,1.11,1143.25,1409.72,892.31
0,2.98,4.8,1.47,1161.75,1409.72,888.52
1,3.06,4.69,1.11,1091.79,1409.72,888.52
0,3.14,4.87,1.14,1073.45,1278.84,892.31
1,2.56,4.69,1.11,1104.67,1278.84,986.96
0,3.3,4.87,1.14,1080.42,1229.15,888.52
1,2.74,4.69,1.11,1080.78,1205.69,888.52
0,3.4,4.87,1.14,1156.9,1409.72,888.52
1,2.77,4.69,1.11,1075.75,1278.84,888.52
0,3.16,4.87,1.47,1115.2,1409.72,892.31
1,2.91,4.69,1.11,1116.68,1243.1,986.96
0,3.1,4.87,1.14,1080.51,1409.72,888.52
1,2.35,4.69,1.11,1156.55,1278.84,1077.57
0,3.26,4.8,1.14,1134.99,1278.84,986.96
1,2.88,4.69,1.11,1121.71,1409.72,888.52
0,3.1,4.87,1.14,1055.87,1278.84,888.52
1,2.85,4.69,1.34,1118.44,1278.84,888.52
0,3.91,4.87,2.23,1203.94,1409.72,1077.57
1,2.66,4.25,1.11,1089.59,1278.84,986.96
0,2.76,4.66,1.14,1101.45,1278.84,986.96
1,2.85,4.69,1.34,1236.73,1409.72,1002.66
0,3.16,4.87,1.47,1088.21,1278.84,888.52
1,3.22,4.69,1.36,1176.88,1409.72,888.52
0,3.02,4.8,1.14,1110.3,1278.84,888.52
1,2.82,4.69,1.11,1087.84,1409.72,888.52
0,3.37,4.87,1.14,1107.78,1409.72,888.52
1,2.74,4.69,1.11,1128.11,1409.72,888.52
0,3.51,4.87,2.06,1119.38,1409.72,888.52
1,2.76,4.69,1.11,1062.05,1136.25,888.52
0,3.28,4.87,1.14,1038.33,1243.1,888.52
1,2.41,4.69,1.11,1092.44,1243.1,888.52
0,3.38,4.87,2.19,1129.68,1409.72,888.52
1,3.32,4.69,1.34,1102.11,1409.72,888.52
0,3.3,4.78,1.18,1045.78,1411.61,821.74
1,2.88,4.46,0.82,1095.84,1441.05,814.87
0,2.6,4.78,1.18,1170.59,1411.61,807.53
1,2.86,4.63,0.82,969.01,1411.61,807.53
0,2.85,4.98,1.18,1102.51,1441.05,814.87
1,2.99,4.63,1.0,996.44,1243.82,807.53
0,3.43,4.98,1.18,992.81,1411.61,814.87
1,3.03,4.63,0.82,1039.15,1427.59,807.53
0,3.27,4.78,1.18,1126.61,1441.05,807.53
1,3.14,4.63,0.82,1145.84,1411.61,854.89
0,3.09,4.98,1.18,1046.27,1411.61,807.53
1,2.71,4.14,0.82,1076.72,1441.05,814.87
0,2.85,4.98,1.18,1134.14,1441.05,821.74
1,3.29,4.63,1.0,1054.21,1427.59,821.74
0,3.08,4.98,1.18,1112.02,1427.59,807.53
1,2.6,4.46,0.82,1027.54,1427.59,807.53
0,3.13,4.98,1.18,1153.85,1441.05,814.87
1,2.91,4.63,0.82,947.31,1235.05,807.53
0,2.87,4.98,1.48,1216.99,1427.59,814.87
1,2.91,4.63,0.82,1123.0,1441.05,807.53
0,3.04,4.56,1.18,1058.53,1441.05,807.53
1,2.95,4.63,0.82,1105.1,1427.59,807.53
0,3.18,4.98,1.18,1109.21,1427.59,807.53
1,2.85,4.46,0.82,1024.12,1243.82,807.53
0,3.23,4.98,1.18,1001.36,1441.05,814.87
1,3.2,4.63,0.82,1173.5,1441.05,814.87
0,2.66,4.98,1.18,1141.12,1441.05,814.87
1,2.59,4.63,0.82,1077.37,1441.05,821.74
0,3.31,4.98,1.41,1063.01,1441.05,807.53
1,2.88,4.63,1.0,1142.98,1441.05,821.74
0,3.33,4.98,1.18,999.83,1427.59,807.53
1,2.94,4.63,0.82,1143.06,1441.05,807.53
0,3.23,4.78,1.41,988.3,1411.61,807.53
1,2.88,4.63,1.0,1159.79,1441.05,821.74
0,3.04,4.98,1.18,1128.59,1441.05,814.87
1,2.85,4.63,0.82,1092.76,1441.05,814.87
0,3.19,4.98,1.18,1117.15,1441.05,807.53
1,2.69,4.46,0.82,1047.65,1427.59,807.53
0,3.25,4.98,1.18,1001.06,1243.82,814.87
1,3.1,4.46,0.82,1054.53,1411.61,807.53
0,2.93,4.98,1.18,1193.58,1441.05,814.87
1,2.9,4.63,0.82,1094.28,1441.05,814.87
0,3.29,4.98,1.18,1083.94,1441.05,807.53
1,3.22,4.63,0.82,1055.76,1243.82,807.53
0,3.18,4.98,1.41,994.87,1243.82,814.87
1,3.1,4.63,1.0,1049.97,1411.61,854.89
0,3.18,4.98,1.18,941.93,1199.28,807.53
1,2.79,4.63,0.82,1038.15,1441.05,814.87
0,2.77,4.42,1.19,1225.42,1385.73,843.17
1,2.59,4.56,0.52,1050.44,1289.32,843.17
0,2.76,4.25,1.19,1154.67,1385.73,905.13
1,2.9,4.56,0.76,1277.25,1385.73,1020.65
0,2.66,4.42,1.5,1124.08,1354.6,843.17
1,3.21,4.4,0.52,1218.75,1385.73,905.13
0,2.86,4.25,1.19,1102.7,1354.6,843.17
1,1.95,4.56,0.52,1204.14,1354.6,843.17
0,2.65,4.42,1.19,1286.2,1385.73,1020.65
1,3.33,4.56,0.52,1164.97,1385.73,843.17
0,2.64,4.42,1.19,1312.62,1385.73,1260.62
1,2.58,4.4,0.52,1263.06,1354.6,1020.65
0,3.23,4.42,1.5,1166.91,1354.6,970.39
1,2.46,4.56,0.52,1231.99,1385.73,970.39
0,2.47,3.74,1.19,1143.05,1385.73,843.17
1,2.78,4.56,1.13,1185.22,1354.6,843.17
0,2.76,4.42,1.19,1156.16,1385.73,843.17
1,2.37,4.56,0.52,1158.95,1385.73,843.17
0,2.87,4.42,1.19,1239.95,1385.73,1020.65
1,2.6,4.56,0.52,1161.74,1385.73,905.13
0,2.7,4.25,1.19,1109.43,1385.73,843.17
1,2.09,4.09,0.76,1230.44,1336.41,996.19
0,2.76,4.42,1.19,1234.04,1385.73,843.17
1,2.59,4.56,0.52,1168.31,1385.73,843.17
0,2.84,4.42,1.19,1148.23,1385.73,905.13
1,2.56,4.4,0.52,1216.23,1385.73,970.39
0,2.42,4.25,1.19,1211.32,1385.73,970.39
1,2.91,4.56,0.52,1190.92,1385.73,843.17
0,3.2,4.42,1.19,1171.49,1385.73,843.17
1,3.06,4.56,0.76,1185.89,1385.73,843.17
0,2.76,4.42,1.5,1152.06,1354.6,843.17
1,2.89,4.56,0.52,1150.32,1385.73,843.17
0,3.24,4.42,1.54,1207.21,1337.37,843.17
1,2.59,4.4,0.52,1215.87,1354.6,996.19
0,2.65,4.25,1.19,1222.76,1385.73,905.13
1,3.07,4.56,0.52,1204.56,1385.73,905.13
0,2.88,4.42,1.19,1169.81,1385.73,843.17
1,2.5,4.4,0.52,1166.34,1354.6,905.13
0,2.69,4.42,1.19,1205.73,1385.73,843.17
1,2.68,4.56,0.52,1177.63,1385.73,843.17
0,2.57,4.42,1.19,1197.93,1385.73,970.39
1,2.74,4.56,0.76,1233.6,1354.6,996.19
0,2.87,4.42,1.5,1228.83,1354.6,843.17
1,2.49,4.4,0.52,1213.54,1385.73,905.13
0,2.88,4.25,1.19,1239.43,1385.73,996.19
1,2.38,4.56,0.76,1224.09,1385.73,843.17
0,2.86,4.25,1.52,1105.0,1336.41,843.17
1,2.65,4.4,0.52,1295.49,1385.73,1034.16
0,2.67,4.69,1.2,1077.87,1390.03,800.62
1,1.77,3.94,0.79,1296.55,1479.89,1135.35
0,3.08,4.73,1.15,1203.56,1479.89,964.96
1,2.71,4.33,0.79,1276.92,1479.89,1064.03
0,2.64,4.69,1.15,1104.11,1479.89,800.62
1,2.62,4.33,0.79,1228.48,1418.67,800.62
0,3.27,4.73,1.15,1139.26,1479.89,800.62
1,2.5,4.3,0.93,1134.01,1479.89,866.73
0,2.6,4.73,1.15,1238.08,1418.67,866.73
1,2.57,4.33,0.96,1062.76,1270.54,800.62
0,2.61,4.69,1.15,1179.1,1418.67,800.62
1,2.03,4.33,0.79,1128.29,1373.8,800.62
0,2.96,4.73,1.15,1164.4,1479.89,866.73
1,3.05,4.33,0.96,1158.93,1479.89,866.73
0,2.53,4.73,1.15,1322.08,1479.89,1087.21
1,2.34,4.33,0.79,1118.95,1418.67,800.62
0,2.91,4.73,1.2,1082.03,1373.8,800.62
1,2.43,4.33,0.79,1186.33,1479.89,800.62
0,3.12,4.69,1.15,1119.16,1479.89,866.73
1,2.58,4.33,0.79,1205.01,1479.89,866.73
0,2.66,4.73,1.15,1210.71,1479.89,800.62
1,1.68,4.09,0.79,1173.09,1479.89,866.73
0,2.83,4.73,1.2,1199.36,1418.67,964.96
1,2.32,4.33,0.96,1021.22,1244.1,800.62
0,2.71,4.69,1.15,1151.45,1479.89,800.62
1,2.19,4.3,0.79,1106.25,1270.54,866.73
0,2.43,4.73,1.2,1230.46,1418.67,800.62
1,2.3,4.33,0.93,1170.62,1479.89,800.62
0,3.14,4.69,1.34,1110.87,1390.03,800.62
1,2.49,4.3,0.79,1199.95,1479.89,964.96
0,3.1,4.73,1.15,1164.14,1479.89,800.62
1,2.51,4.33,0.79,1174.13,1479.89,800.62
0,2.08,3.31,1.15,1116.42,1479.89,866.73
1,2.33,4.33,0.79,1176.51,1479.89,800.62
0,3.0,4.73,1.15,1174.15,1479.89,800.62
1,2.48,4.33,0.79,1187.95,1479.89,800.62
0,2.71,4.69,1.15,1060.85,1479.89,800.62
1,1.9,4.3,0.79,1170.93,1479.89,866.73
0,3.17,4.73,1.2,1172.01,1418.67,964.96
1,2.62,4.33,0.79,1222.05,1479.89,866.73
0,3.2,4.73,1.15,1177.82,1479.89,800.62
1,2.52,4.33,0.96,1173.41,1479.89,800.62
0,3.08,4.73,1.15,1193.81,1479.89,964.96
1,2.65,4.33,0.96,1122.62,1479.89,800.62
0,2.82,4.73,1.15,1146.25,1479.89,866.73
1,2.17,4.33,0.79,1201.38,1479.89,1064.03
0,2.4,4.69,1.15,1229.44,1479.89,800.62
1,2.65,4.33,0.79,1102.88,1418.67,800.62
0,3.29,4.59,1.42,1263.63,1481.07,968.89
1,2.34,4.67,0.97,1179.77,1466.44,968.89
0,3.24,4.39,1.69,1228.31,1466.44,986.43
1,2.47,4.67,1.23,1174.06,1345.77,986.43
0,2.81,4.59,1.42,1180.56,1466.44,968.89
1,2.31,3.76,0.97,1159.71,1345.77,968.89
0,3.09,4.59,1.42,1291.0,1481.07,968.89
1,2.12,4.67,0.97,1178.62,1466.44,968.89
0,3.32,4.59,1.69,1304.13,1481.07,968.89
1,2.44,4.67,0.97,1269.79,1481.07,968.89
0,3.52,4.59,1.42,1155.81,1481.07,968.89
1,2.4,4.67,0.97,1191.42,1481.07,1010.48
0,3.11,4.39,1.42,1192.43,1481.07,986.43
1,2.08,4.67,0.97,1226.19,1481.07,986.43
0,3.54,4.59,1.69,1172.77,1423.53,968.89
1,2.44,4.67,0.97,1215.05,1481.07,968.89
0,3.18,4.59,1.42,1216.26,1481.07,968.89
1,2.46,4.67,1.48,1267.42,1481.07,986.43
0,3.79,4.59,2.34,1208.16,1481.07,968.89
1,2.26,4.67,0.97,1267.61,1481.07,968.89
0,3.44,4.59,1.42,1228.73,1481.07,968.89
1,2.05,4.67,0.97,1317.19,1481.07,968.89
0,3.13,4.59,1.42,1193.86,1481.07,968.89
1,2.37,4.67,1.23,1271.92,1481.07,968.89
0,3.09,4.59,1.69,1207.1,1481.07,968.89
1,2.22,3.76,0.97,1206.07,1481.07,968.89
0,3.33,4.59,1.42,1197.2,1481.07,968.89
1,2.36,4.67,0.97,1228.81,1481.07,1010.48
0,3.1,4.39,1.42,1149.37,1345.77,986.43
1,2.39,4.67,1.43,1177.12,1481.07,968.89
0,3.12,4.59,1.42,1193.55,1481.07,968.89
1,2.56,4.67,0.97,1214.56,1481.07,968.89
0,2.97,4.27,1.42,1211.16,1466.44,1010.48
1,2.5,4.67,1.43,1284.07,1481.07,986.43
0,3.37,4.59,1.42,1260.72,1481.07,1010.48
1,1.99,4.67,0.97,1181.59,1481.07,986.43
0,3.7,4.59,1.42,1126.24,1466.44,968.89
1,2.46,4.67,0.97,1254.48,1481.07,968.89
0,3.34,4.59,1.42,1240.27,1481.07,968.89
1,2.52,3.76,1.23,1171.8,1481.07,1010.48
0,3.02,4.59,1.42,1239.88,1481.07,968.89
1,2.23,3.76,0.97,1227.62,1481.07,968.89
0,3.14,4.59,1.42,1286.57,1481.07,968.89
1,2.26,4.67,0.97,1254.59,1466.44,1110.28
0,3.34,4.39,1.42,1271.25,1466.44,1110.28
1,2.32,3.76,0.97,1208.15,1481.07,968.89
0,3.1,4.59,1.42,1220.14,1481.07,968.89
1,2.38,4.67,0.97,1257.95,1481.07,1010.48
0,3.7,4.8,1.86,1112.7,1416.28,865.88
1,2.86,4.82,0.85,1208.49,1494.43,895.9
0,3.74,4.92,1.77,1176.97,1416.28,895.9
1,2.78,4.65,0.85,1143.69,1373.41,895.9
0,3.6,4.92,1.77,1232.12,1494.43,887.52
1,3.13,4.82,0.85,1129.26,1494.43,865.88
0,3.59,4.92,1.77,1145.92,1494.43,865.88
1,2.71,4.28,0.85,1134.7,1494.43,865.88
0,3.1,4.92,1.77,1108.6,1494.43,865.88
1,2.99,4.82,0.85,1129.06,1416.28,887.52
0,3.24,4.92,1.77,1179.25,1494.43,887.52
1,2.7,4.65,0.85,1133.54,1494.43,887.52
0,3.44,4.92,1.77,1106.86,1494.43,895.9
1,2.79,4.82,0.85,1230.16,1494.43,1078.43
0,3.55,4.8,1.77,1161.92,1494.43,865.88
1,3.07,4.82,1.5,1050.81,1401.8,887.52
0,3.76,4.92,1.77,1122.01,1401.8,887.52
1,3.11,4.82,0.85,1157.46,1416.28,887.52
0,3.6,4.8,1.77,1203.66,1494.43,895.9
1,3.03,4.82,1.23,1143.38,1416.28,887.52
0,3.58,4.92,1.77,1212.93,1416.28,865.88
1,2.98,4.82,0.85,1126.46,1494.43,865.88
0,3.7,4.92,1.77,1107.83,1494.43,865.88
1,3.18,4.82,0.85,1224.17,1494.43,865.88
0,3.77,4.8,2.05,1146.84,1416.28,887.52
1,2.89,4.82,1.23,1168.55,1416.28,928.59
0,3.45,4.92,1.77,1081.94,1416.28,865.88
1,2.83,4.65,1.23,1264.47,1401.8,1078.43
0,3.19,4.92,1.77,1079.5,1401.8,865.88
1,2.75,4.82,0.85,1138.08,1416.28,865.88
0,3.73,4.8,1.86,1201.56,1494.43,887.52
1,3.04,4.82,1.23,1086.55,1416.28,865.88
0,3.33,4.92,1.77,1216.94,1416.28,928.59
1,2.64,4.65,0.85,1128.1,1373.41,865.88
0,3.65,4.92,1.77,1070.05,1494.43,865.88
1,2.99,4.82,0.85,1222.86,1494.43,895.9
0,3.55,4.92,1.77,1165.33,1494.43,887.52
1,3.14,4.82,0.85,1140.53,1416.28,865.88
0,3.52,4.92,1.77,1240.7,1494.43,895.9
1,2.84,4.65,0.85,1147.56,1494.43,865.88
0,3.46,4.54,2.33,1081.79,1494.43,865.88
1,2.69,4.82,0.85,1153.88,1401.8,865.88
0,3.03,4.92,1.77,1214.36,1494.43,1078.43
1,2.87,4.82,1.23,1143.4,1494.43,887.52
0,3.62,4.8,1.77,1159.84,1494.43,865.88
1,3.12,4.65,1.5,1191.93,1494.43,895.9
0,3.72,4.92,1.86,1180.93,1416.28,887.52
1,3.09,4.82,0.85,1194.14,1494.43,895.9
0,3.25,4.69,1.34,1199.93,1479.02,856.35
1,2.81,4.69,0.73,1228.18,1479.02,1050.94
0,2.45,4.69,1.26,1213.02,1479.02,999.11
1,3.34,4.78,1.25,1021.99,1432.04,856.35
0,3.1,4.69,1.19,1173.09,1479.02,881.55
1,2.83,4.2,0.73,1198.07,1479.02,881.55
0,2.65,4.6,1.19,1124.48,1433.04,881.55
1,3.39,4.78,1.25,1267.36,1479.02,881.55
0,2.78,4.66,1.19,1172.84,1479.02,881.55
1,2.85,4.78,0.73,1213.82,1479.02,881.55
0,2.73,4.66,1.19,1181.85,1433.04,856.35
1,2.68,4.78,0.73,1176.69,1433.04,856.35
0,3.38,4.69,1.26,1284.52,1479.02,856.35
1,3.12,4.78,0.73,1156.19,1433.04,856.35
0,3.09,4.66,1.19,1152.73,1433.04,856.35
1,3.56,4.78,2.3,1188.34,1433.04,1035.48
0,3.36,4.69,1.19,1199.86,1479.02,856.35
1,3.63,4.78,0.73,1189.9,1433.04,881.55
0,2.58,4.66,1.19,1078.1,1367.33,881.55
1,2.73,4.69,0.73,1169.88,1479.02,999.11
0,2.84,4.69,1.19,1151.78,1479.02,856.35
1,3.48,4.69,1.37,1170.88,1432.04,856.35
0,3.04,4.69,1.19,1156.89,1432.04,881.55
1,2.97,4.78,0.73,1222.62,1433.04,881.55
0,3.17,4.69,1.39,1275.06,1479.02,1061.19
1,2.89,4.78,0.73,1130.34,1479.02,856.35
0,2.91,4.66,1.19,1135.78,1479.02,881.55
1,3.12,4.78,1.25,1241.96,1479.02,881.55
0,3.49,4.69,1.19,1153.74,1479.02,856.35
1,3.44,4.78,1.25,1229.05,1479.02,881.55
0,2.36,4.69,1.19,1174.25,1433.04,881.55
1,2.94,4.69,0.73,1178.18,1433.04,999.11
0,2.69,4.66,1.26,1209.87,1479.02,856.35
1,3.36,4.78,1.25,1206.23,1479.02,856.35
0,3.02,4.69,1.19,1167.05,1479.02,856.35
1,3.0,4.78,0.73,1098.32,1479.02,856.35
